codigo_uf;uf;codigo_do_territorio;territorio;tipo_rural_ou_cidadania;municipio;ibge
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Morro Redondo;4312450
43;Rio Grande do Sul;229;Litoral - RS;NV ;Mostardas;4312500
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Muçum;4312609
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Muitos Capões;4312617
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Muliterno;4312625
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Nicolau Vergueiro;4312674
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Nonoai;4312708
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Nova Alvorada;4312757
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Nova Araçá;4312807
43;Rio Grande do Sul;233;Produção - RS;NV ;Nova Boa Vista;4312955
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Nova Bréscia;4313003
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Nova Candelária;4313011
43;Rio Grande do Sul;75;Região Central - RS;RC ;Nova Esperança do Sul;4313037
43;Rio Grande do Sul;75;Região Central - RS;RC ;Nova Palma;4313102
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Nova Ramada;4313334
43;Rio Grande do Sul;75;Região Central - RS;RC ;Novo Cabrais;4313391
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Novo Machado;4313425
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Novo Tiradentes;4313441
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Novo Xingu;4313466
43;Rio Grande do Sul;233;Produção - RS;NV ;Novo Barreiro;4313490
43;Rio Grande do Sul;229;Litoral - RS;NV ;Osório;4313508
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Paim Filho;4313607
43;Rio Grande do Sul;229;Litoral - RS;NV ;Palmares do Sul;4313656
43;Rio Grande do Sul;233;Produção - RS;NV ;Palmeira das Missões;4313706
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Pantano Grande;4313953
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Palmitinho;4313805
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Panambi;4313904
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Paraí;4314001
43;Rio Grande do Sul;75;Região Central - RS;RC ;Paraíso do Sul;4314027
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;Pareci Novo;4314035
43;Rio Grande do Sul;148;Centro Serra - RS;TR ;Passa Sete;4314068
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Passo do Sobrado;4314076
43;Rio Grande do Sul;233;Produção - RS;NV ;Passo Fundo;4314100
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;Paulo Bento;4314134
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Paverama;4314159
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Pedras Altas;4314175
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Pedro Osório;4314209
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Pejuçara;4314308
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Pelotas;4314407
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Pinhal;4314456
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Pinhal da Serra;4314464
43;Rio Grande do Sul;75;Região Central - RS;RC ;Pinhal Grande;4314472
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Pinheirinho do Vale;4314498
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Pinheiro Machado;4314506
43;Rio Grande do Sul;60;Missões - RS;TR ;Pirapó;4314555
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Piratini;4314605
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Planalto;4314704
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Poço das Antas;4314753
43;Rio Grande do Sul;233;Produção - RS;NV ;Pontão;4314779
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;Ponte Preta;4314787
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;Portão;4314803
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Porto Lucena;4315008
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Porto Mauá;4315057
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Porto Vera Cruz;4315073
43;Rio Grande do Sul;60;Missões - RS;TR ;Porto Xavier;4315107
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Pouso Novo;4315131
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Progresso;4315156
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Putinga;4315206
43;Rio Grande do Sul;232;Pampa - RS;NV ;Quaraí;4315305
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;Quatro Irmãos;4315313
43;Rio Grande do Sul;75;Região Central - RS;RC ;Quevedos;4315321
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Redentora;4315404
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Relvado;4315453
43;Rio Grande do Sul;75;Região Central - RS;RC ;Restinga Seca;4315503
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Rio dos Índios;4315552
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Rio Grande;4315602
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Rio Pardo;4315701
43;Rio Grande do Sul;229;Litoral - RS;NV ;Riozinho;4315750
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Roca Sales;4315800
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Rodeio Bonito;4315909
43;Rio Grande do Sul;60;Missões - RS;TR ;Rolador;4315958
43;Rio Grande do Sul;233;Produção - RS;NV ;Ronda Alta;4316105
43;Rio Grande do Sul;233;Produção - RS;NV ;Rondinha;4316204
43;Rio Grande do Sul;60;Missões - RS;TR ;Roque Gonzales;4316303
43;Rio Grande do Sul;232;Pampa - RS;NV ;Rosário do Sul;4316402
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Sagrada Família;4316428
43;Rio Grande do Sul;148;Centro Serra - RS;TR ;Salto do Jacuí;4316451
43;Rio Grande do Sul;60;Missões - RS;TR ;Salvador das Missões;4316477
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;Salvador do Sul;4316501
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Sananduva;4316600
43;Rio Grande do Sul;233;Produção - RS;NV ;Santa Bárbara do Sul;4316709
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Santa Cecília do Sul;4316733
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Santa Clara do Sul;4316758
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Santa Cruz do Sul;4316808
43;Rio Grande do Sul;232;Pampa - RS;NV ;Santa Margarida do Sul;4316972
43;Rio Grande do Sul;75;Região Central - RS;RC ;Santa Maria;4316907
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Santana da Boa Vista;4317004
43;Rio Grande do Sul;232;Pampa - RS;NV ;Santana do Livramento;4317103
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Santa Rosa;4317202
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Santa Vitória do Palmar;4317301
43;Rio Grande do Sul;75;Região Central - RS;RC ;Santiago;4317400
43;Rio Grande do Sul;60;Missões - RS;TR ;Santo Ângelo;4317509
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Santo Antônio do Palma;4317558
43;Rio Grande do Sul;229;Litoral - RS;NV ;Santo Antônio da Patrulha;4317608
43;Rio Grande do Sul;60;Missões - RS;TR ;Santo Antônio das Missões;4317707
43;Rio Grande do Sul;233;Produção - RS;NV ;Santo Antônio do Planalto;4317756
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Santo Augusto;4317806
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Santo Cristo;4317905
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Santo Expedito do Sul;4317954
43;Rio Grande do Sul;232;Pampa - RS;NV ;São Borja;4318002
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;São Domingos do Sul;4318051
43;Rio Grande do Sul;75;Região Central - RS;RC ;São Francisco de Assis;4318101
43;Rio Grande do Sul;226;Campos de Cima da Serra - RS;NV ;São Francisco de Paula;4318200
43;Rio Grande do Sul;232;Pampa - RS;NV ;São Gabriel;4318309
43;Rio Grande do Sul;227;Centro Sul - RS;NV ;São Jerônimo;4318408
43;Rio Grande do Sul;230;Nordeste - RS;NV ;São João da Urtiga;4318424
43;Rio Grande do Sul;75;Região Central - RS;RC ;São João do Polêsine;4318432
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;São Jorge;4318440
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;São José das Missões;4318457
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;São José do Herval;4318465
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;São José do Hortêncio;4318481
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;São José do Inhacorá;4318499
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;São José do Norte;4318507
43;Rio Grande do Sul;230;Nordeste - RS;NV ;São José do Ouro;4318606
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;São José do Sul;4318614
43;Rio Grande do Sul;226;Campos de Cima da Serra - RS;NV ;São José dos Ausentes;4318622
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;São Lourenço do Sul;4318804
43;Rio Grande do Sul;60;Missões - RS;TR ;São Luiz Gonzaga;4318903
43;Rio Grande do Sul;226;Campos de Cima da Serra - RS;NV ;São Marcos;4319000
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;São Martinho;4319109
43;Rio Grande do Sul;75;Região Central - RS;RC ;São Martinho da Serra;4319125
43;Rio Grande do Sul;60;Missões - RS;TR ;São Miguel das Missões;4319158
43;Rio Grande do Sul;60;Missões - RS;TR ;São Nicolau;4319208
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;São Pedro das Missões;4319364
43;Rio Grande do Sul;60;Missões - RS;TR ;São Paulo das Missões;4319307
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;São Pedro da Serra;4319356
43;Rio Grande do Sul;60;Missões - RS;TR ;São Pedro do Butiá;4319372
43;Rio Grande do Sul;75;Região Central - RS;RC ;São Pedro do Sul;4319406
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;São Sebastião do Caí;4319505
43;Rio Grande do Sul;75;Região Central - RS;RC ;São Sepé;4319604
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;São Valentim;4319703
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;São Valentim do Sul;4319711
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;São Valério do Sul;4319737
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;São Vendelino;4319752
43;Rio Grande do Sul;75;Região Central - RS;RC ;São Vicente do Sul;4319802
43;Rio Grande do Sul;233;Produção - RS;NV ;Sarandi;4320107
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Seberi;4320206
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Sede Nova;4320230
43;Rio Grande do Sul;148;Centro Serra - RS;TR ;Segredo;4320263
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Senador Salgado Filho;4320321
43;Rio Grande do Sul;227;Centro Sul - RS;NV ;Sentinela do Sul;4320354
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Serafina Corrêa;4320404
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Sério;4320453
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;Sertão;4320503
43;Rio Grande do Sul;227;Centro Sul - RS;NV ;Sertão Santana;4320552
43;Rio Grande do Sul;60;Missões - RS;TR ;Sete de Setembro;4320578
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;Severiano de Almeida;4320602
43;Rio Grande do Sul;75;Região Central - RS;RC ;Silveira Martins;4320651
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Sinimbu;4320677
43;Rio Grande do Sul;148;Centro Serra - RS;TR ;Sobradinho;4320701
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Soledade;4320800
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Tabaí;4320859
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Tapejara;4320909
43;Rio Grande do Sul;227;Centro Sul - RS;NV ;Tapes;4321105
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Taquari;4321303
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Taquaruçu do Sul;4321329
43;Rio Grande do Sul;229;Litoral - RS;NV ;Tavares;4321352
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Tenente Portela;4321402
43;Rio Grande do Sul;229;Litoral - RS;NV ;Terra de Areia;4321436
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Teutônia;4321451
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Tio Hugo;4321469
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Tiradentes do Sul;4321477
43;Rio Grande do Sul;75;Região Central - RS;RC ;Toropi;4321493
43;Rio Grande do Sul;229;Litoral - RS;NV ;Torres;4321501
43;Rio Grande do Sul;229;Litoral - RS;NV ;Tramandaí;4321600
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Travesseiro;4321626
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;Três Arroios;4321634
43;Rio Grande do Sul;229;Litoral - RS;NV ;Três Cachoeiras;4321667
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Três de Maio;4321808
43;Rio Grande do Sul;229;Litoral - RS;NV ;Três Forquilhas;4321832
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Três Palmeiras;4321857
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Três Passos;4321907
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Trindade do Sul;4321956
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Tucunduva;4322103
43;Rio Grande do Sul;148;Centro Serra - RS;TR ;Tunas;4322152
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Tupanci do Sul;4322186
43;Rio Grande do Sul;75;Região Central - RS;RC ;Tupanciretã;4322202
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;Tupandi;4322251
43;Rio Grande do Sul;228;Fronteira Noroeste - RS;NV ;Tuparendi;4322301
43;Rio Grande do Sul;104;Zona Sul Do Estado - RS;RC ;Turuçu;4322327
43;Rio Grande do Sul;60;Missões - RS;TR ;Ubiretama;4322343
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;União da Serra;4322350
43;Rio Grande do Sul;75;Região Central - RS;RC ;Unistalda;4322376
43;Rio Grande do Sul;232;Pampa - RS;NV ;Uruguaiana;4322400
43;Rio Grande do Sul;226;Campos de Cima da Serra - RS;NV ;Vacaria;4322509
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Vale Verde;4322525
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Vale do Sol;4322533
43;Rio Grande do Sul;234;Vale do Caí - RS;NV ;Vale Real;4322541
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Vanini;4322558
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Venâncio Aires;4322608
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Vespasiano Correa;4322855
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Vera Cruz;4322707
43;Rio Grande do Sul;10;Alto Uruguai - RS;TR ;Viadutos;4322905
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Vicente Dutra;4323101
43;Rio Grande do Sul;235;Vale do Rio Pardo - RS;NV ;Victor Graeff;4323200
43;Rio Grande do Sul;230;Nordeste - RS;NV ;Vila Lângaro;4323358
43;Rio Grande do Sul;231;Pacto Novo Rio Gr and e - RS;NV ;Vila Maria;4323408
43;Rio Grande do Sul;75;Região Central - RS;RC ;Vila Nova do Sul;4323457
43;Rio Grande do Sul;56;Médio Alto Uruguai - RS;RC ;Vista Alegre;4323507
43;Rio Grande do Sul;147;Noroeste Colonial - RS;RC ;Vista Gaúcha;4323705
43;Rio Grande do Sul;60;Missões - RS;TR ;Vitória das Missões;4323754
43;Rio Grande do Sul;236;Vale do Taquari - RS;NV ;Westfália;4323770
43;Rio Grande do Sul;229;Litoral - RS;NV ;Xangri-lá;4323804
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Água Clara;5000203
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Alcinópolis;5000252
50;Mato Grosso do Sul;172;Da Fronteira - MS;NV ;Amambaí;5000609
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Anastácio;5000708
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Anaurilândia;5000807
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Angélica;5000856
50;Mato Grosso do Sul;172;Da Fronteira - MS;NV ;Antônio João;5000906
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Aparecida do Taboado;5001003
50;Mato Grosso do Sul;172;Da Fronteira - MS;NV ;Aral Moreira;5001243
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Bandeirantes;5001508
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Bataguassu;5001904
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Bataiporã;5002001
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Bela Vista;5002100
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Bodoquena;5002159
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Bonito;5002209
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Brasilândia;5002308
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Caarapó;5002407
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Camapuã;5002605
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Cassilândia;5002902
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Chapadão do Sul;5002951
50;Mato Grosso do Sul;172;Da Fronteira - MS;NV ;Coronel Sapucaia;5003157
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Costa Rica;5003256
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Coxim;5003306
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Deodápolis;5003454
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Dois Irmãos do Buriti;5003488
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Douradina;5003504
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Dourados;5003702
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Eldorado;5003751
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Fátima do Sul;5003801
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Glória de Dourados;5004007
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Guia Lopes da Laguna;5004106
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Iguatemi;5004304
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Inocência;5004403
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Itaporã;5004502
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Itaquiraí;5004601
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Ivinhema;5004700
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Japorã;5004809
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Jardim;5005004
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Jateí;5005103
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Juti;5005152
50;Mato Grosso do Sul;172;Da Fronteira - MS;NV ;Laguna Carapã;5005251
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Maracaju;5005400
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Mundo Novo;5005681
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Naviraí;5005707
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Nioaque;5005806
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Nova Alvorada do Sul;5006002
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Nova Andradina;5006200
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Novo Horizonte do Sul;5006259
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Paranaíba;5006309
50;Mato Grosso do Sul;172;Da Fronteira - MS;NV ;Paranhos;5006358
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Pedro Gomes;5006408
50;Mato Grosso do Sul;172;Da Fronteira - MS;NV ;Ponta Porã;5006606
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Rio Brilhante;5007208
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Rio Negro;5007307
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Rio Verde de Mato Grosso;5007406
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Santa Rita do Pardo;5007554
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;São Gabriel do Oeste;5007695
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Sete Quedas;5007703
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Selvíria;5007802
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Sidrolândia;5007901
50;Mato Grosso do Sul;173;Região Norte - MS;NV ;Sonora;5007935
50;Mato Grosso do Sul;35;Cone Sul - MS;RC ;Tacuru;5007950
50;Mato Grosso do Sul;127;Vale do Ivinhema - MS;RC ;Taquarussu;5007976
50;Mato Grosso do Sul;37;Da Reforma - MS;RC ;Terenos;5008008
50;Mato Grosso do Sul;171;Bolsão - MS;NV ;Três Lagoas;5008305
50;Mato Grosso do Sul;47;Gr and e Dourados - MS;RC ;Vicentina;5008404
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Acorizal;5100102
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Alta Floresta;5100250
51;Mato Grosso;19;Baixo Araguaia - MT;RC ;Alto Boa Vista;5100359
51;Mato Grosso;158;Alto Paraguai - MT;TR ;Alto Paraguai;5100508
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Apiacás;5100805
51;Mato Grosso;174;Pontal da Araguaia - MT;NV ;Araguaiana;5101001
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Araputanga;5101258
51;Mato Grosso;158;Alto Paraguai - MT;TR ;Arenápolis;5101308
51;Mato Grosso;163;Noroeste - MT;RC ;Aripuanã;5101407
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Barão de Melgaço;5101605
51;Mato Grosso;158;Alto Paraguai - MT;TR ;Barra do Bugres;5101704
51;Mato Grosso;174;Pontal da Araguaia - MT;NV ;Barra do Garças;5101803
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Cáceres;5102504
51;Mato Grosso;158;Alto Paraguai - MT;TR ;Campo Novo do Parecis;5102637
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Campo Verde;5102678
51;Mato Grosso;19;Baixo Araguaia - MT;RC ;Canabrava do Norte;5102694
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Carlinda;5102793
51;Mato Grosso;163;Noroeste - MT;RC ;Castanheira;5102850
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Chapada dos Guimarães;5103007
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Colíder;5103205
51;Mato Grosso;163;Noroeste - MT;RC ;Colniza;5103254
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Comodoro;5103304
51;Mato Grosso;19;Baixo Araguaia - MT;RC ;Confresa;5103353
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Conquista DOeste;5103361
51;Mato Grosso;163;Noroeste - MT;RC ;Cotriguaçu;5103379
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Cuiabá;5103403
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Curvelândia;5103437
51;Mato Grosso;158;Alto Paraguai - MT;TR ;Denise;5103452
51;Mato Grosso;158;Alto Paraguai - MT;TR ;Diamantino;5103502
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Figueirópolis D`Oeste;5103809
51;Mato Grosso;174;Pontal da Araguaia - MT;NV ;General Carneiro;5103908
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Glória D`Oeste;5103957
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Guarantã do Norte;5104104
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Indiavaí;5104500
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Jangada;5104906
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Jauru;5105002
51;Mato Grosso;163;Noroeste - MT;RC ;Juína;5105150
51;Mato Grosso;163;Noroeste - MT;RC ;Juruena;5105176
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Lambari D`Oeste;5105234
51;Mato Grosso;19;Baixo Araguaia - MT;RC ;Luciára;5105309
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Vila Bela da Santíssima Trindade;5105507
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Marcelândia;5105580
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Matupá;5105606
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Mirassol d`Oeste;5105622
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Nobres;5105903
51;Mato Grosso;158;Alto Paraguai - MT;TR ;Nortelândia;5106000
51;Mato Grosso;16;Baixada Cuiabana - MT;RC ;Nossa Senhora do Livramento;5106109
51;Mato Grosso;74;Portal Da Amazônia - MT;RC ;Nova Bandeirantes;5106158
51;Mato Grosso;157;Gr and e Cárceres - MT;TR ;Nova Lacerda;5106182
